Latest Handphone Prices,4 March 2015,camposandev, 1.1  ,Rated for 3+,Productivity,Install,4.4,95, 5000 ,
Iran News | Persian Newspapers,9 June 2016,lucas ledin, 3.0.1  ,Rated for 3+,News & Magazines,Install,4.2,17, 1000 ,
PM-MP Servers JP,1 April 2015,raipon, 2.0.5  ,Rated for 3+,Tools,Install,3.7,1138, 50000 ,
Brazilian Newspapers,1 December 2016,TACHANFIL, 3.1.6  ,Rated for 3+,News & Magazines,Install,4.2,3863, 100000 ,
Christmas Sticker Photo Editor,21 December 2016,Rambo Hero Games, 2.0  ,Rated for 3+,Photography,Install,4.0,4, 100 ,
Kiwi and fruit,29 August 2012,PehuenSoft, 1.2  ,Unrated,Casual,Install,3.5,182, 10000 ,
call of swat: sniper duty,6 November 2014,PehuenSoft, 1.8  ,Rated for 12+,Arcade,Install,3.4,2061, 500000 ,
Tank war hero,6 November 2014,PehuenSoft, 1.8  ,Rated for 7+,Arcade,Install,3.4,2498, 500000 ,
Metal Rambo Contra Attack,28 November 2016,Rambo Hero Games, 4.1.1  ,Rated for 12+,Action,Install,3.9,386, 50000 ,
Sniper army: city on war,6 November 2014,PehuenSoft, 2.2  ,Rated for 16+,Arcade,Install,3.6,569, 100000 ,
Sniper vs terrorism: oil war,6 November 2014,PehuenSoft, 1.8  ,Rated for 16+,Arcade,Install,3.5,1562, 500000 ,
Mexico TV UHD,31 August 2016,FaTV, 1.0  ,Rated for 3+,Entertainment,Install,2.3,44, 10000 ,
NYTimes Chinese Edition,29 November 2016,The New York Times Company, 2.5  ,Rated for 3+,News & Magazines,Install,3.8,462, 10000 ,Top Developer
Free TV Now! and Movies VOD,16 June 2015,niceSprite, 2.0.92  ,Rated for 12+,Entertainment,Install,3.6,3285, 500000 ,
UEFA Champions League,19 December 2016,UEFA, 1.22  ,Rated for 3+,Sports,Install,4.3,57772, 5000000 ,
PM,19 June 2016,Televisa, 2.0  ,Rated for 12+,Entertainment,Install,3.1,1067, 100000 ,
Gaming News  Videos & Reviews,24 November 2016,Newsfusion, 3.82  ,Rated for 3+,News & Magazines,Install,4.1,1537, 50000 ,
Celebrity News & Hot Gossip,30 November 2016,Newsfusion, 3.83  ,Rated for 3+,Entertainment,Install,4.1,1065, 100000 ,
Israel & Middle East News,15 December 2016,Newsfusion, 3.84  ,Rated for 3+,News & Magazines,Install,4.6,1046, 50000 ,
Noticias  el tiempo y más,5 December 2016,enlacesmil movil, 201699888.0  ,Rated for 3+,News & Magazines,Install,4.2,1513, 100000 ,
Cloud Computing &Big Data News,17 August 2016,Newsfusion, 3.642  ,Rated for 3+,News & Magazines,Install,4.6,23, 1000 ,
Open Source News - Newsfusion,28 September 2016,Newsfusion, 3.652  ,Rated for 3+,News & Magazines,Install,4.3,149, 10000 ,
O Globo,14 July 2015,Infoglobo Comunicação e Participações S/A, 3.4.18  ,Rated for 3+,News & Magazines,Install,3.6,1274, 100000 ,
Jornais de Portugal,20 October 2016,Ziguie Apps, 4.6.9a  ,Rated for 3+,News & Magazines,Install,4.0,839, 50000 ,
Ecuadorian Newspapers,1 December 2016,TACHANFIL, 3.1.6  ,Rated for 3+,News & Magazines,Install,4.3,189, 10000 ,
Mexican News,1 December 2016,TACHANFIL, 3.1.6  ,Rated for 3+,News & Magazines,Install,3.9,49, 10000 ,
Peruvian Newspapers,1 December 2016,TACHANFIL, 3.1.6  ,Rated for 3+,News & Magazines,Install,4.3,728, 50000 ,
CT Online,2 February 2016,Thanh Hung PG2, 1.5.1  ,Rated for 7+,Action,Install,4.4,21678, 500000 ,
Gun & Strike 3D,3 January 2017,Doing Studio, 1.1.8  ,Rated for 12+,Action,Install,4.0,51572, 5000000 ,
AirAttack HD Lite,19 January 2014,Art In Games, 1.8.1  ,Rated for 7+,Arcade,Install,4.3,117170, 10000000 ,
Mexico TV Channels HD!,4 December 2016,Micalyme, 1.0  ,Rated for 12+,Entertainment,Install,3.0,2, 100 ,
Roku,1 November 2016,Roku Inc., 3.6.0.2281118 ,Rated for 3+,Entertainment,Install,4.5,154207, 5000000 ,Top Developer
TagCDMX,30 June 2015,Televisa, 1.0.7  ,Rated for 3+,Education,Install,4.2,19, 1000 ,
Godínez World,15 February 2016,Televisa, 2.11  ,Rated for 3+,Arcade,Install,4.1,15743, 500000 ,
Login_,11 August 2016,Televisa, 1.3.0  ,Rated for 16+,Entertainment,Install,4.1,217, 10000 ,
Learn Math with el Chavo,1 August 2016,Televisa, 1.0  ,Rated for 3+,Education,Install,4.1,360, 50000 ,
Anish Kapoor 3D 360,28 October 2016,Televisa, 1.0  ,Rated for 3+,Art & Design,Install,5.0,3, 50 ,
Imaginario Fundación Televisa,26 November 2016,Televisa, 1.1  ,Rated for 3+,Entertainment,Install,2.5,2, 10 ,
issuu: A world of magazines,8 November 2016,Issuu., 4.1.4  ,Rated for 3+,News & Magazines,Install,4.4,69404, 1000000 ,
All Government Job,28 October 2016,All Government Job Group, 3.3  ,Rated for 3+,News & Magazines,Install,4.2,4088, 500000 ,
Grabbity,17 September 2014,Televisa, 2014.09.10  ,Rated for 3+,Puzzle,Install,4.1,5165, 100000 ,
Hacker News,29 January 2016,DWAK, 4.1.2  ,Rated for 3+,News & Magazines,Install,4.3,322, 10000 ,
UbunTouch,15 September 2015,L.Jimmy, 2.0  ,Rated for 3+,News & Magazines,Install,4.6,11, 1000 ,
Linux news DistroWatch,27 September 2016,ProtectSoft, 1.0  ,Rated for 3+,News & Magazines,Install,4.5,25, 1000 ,
Diolinux,13 November 2015,Hause, 2.2  ,Rated for 3+,News & Magazines,Install,4.8,213, 1000 ,
Scotland's Newspapers,23 December 2016,Ziguie Apps, 4.7.2c  ,Rated for 3+,News & Magazines,Install,3.9,39, 5000 ,
Welsh Newspapers,25 October 2016,Ziguie Apps, 4.6.9a  ,Rated for 3+,News & Magazines,Install,4.0,6, 500 ,
Newspapers from New Zealand,2 August 2016,Ziguie Apps, 5.0.1  ,Rated for 3+,News & Magazines,Install,5.0,2, 100 ,
Pixel Gun 3D (Pocket Edition),22 December 2016,RiliSoft, 11.2.4  ,Rated for 12+,Action,Install,4.4,2560627, 10000000 ,Top Developer
Gun Shoot War,9 September 2016,WAWOO Studio, 2.6  ,Rated for 16+,Action,Install,4.0,376559, 10000000 ,
Bullet Force,15 December 2016,Lucas Wilde, 1.01  ,Rated for 12+,Action,Install,4.5,105132, 1000000 ,
Counter Sniper-Critical Strike,20 July 2016,AngryMuzzle, 1.2  ,Rated for 16+,Action,Install,3.9,15793, 1000000 ,
MailMagnets Print Pics&Magnets,25 August 2016,Undertap, 2.2.2  ,Rated for 3+,Photography,Install,4.6,47, 1000 ,
Flick Ball (Soccer Football),12 March 2015,Undertap, 1.2  ,Rated for 3+,Sports,Install,3.4,44, 5000 ,
Jumpy Kid,2 April 2015,Undertap, 1.3  ,Rated for 3+,Arcade,Install,4.5,42, 1000 ,
Pranker Send Prank Calls Free (Unreleased),10 September 2016,Undertap,,Rated for 12+,Entertainment,Install,,, 10000 ,
Red Ball 4,8 June 2016,FDG Entertainment GmbH & Co.KG, 1.2.36  ,Rated for 3+,Arcade,Install,4.3,858630, 10000000 ,Top Developer
izzi go,22 November 2016,izzi Telecom, 3.4.3  ,Rated for 12+,Entertainment,Install,3.3,826, 100000 ,
Padres e Hijos Revista,15 June 2016,Editorial-Televisa-Digital, 1.0.1  ,Rated for 3+,Entertainment,Install,4.0,4, 1000 ,
C!ne,1 October 2014,Mijo! Brands, 1.0.1  ,Rated for 3+,Entertainment,Install,3.6,19, 1000 ,
POSiBLE,4 June 2015,Editorial-Televisa-Digital, 1.0  ,Rated for 3+,Entertainment,Install,3.7,3, 100 ,
Block Puzzle Legend,19 November 2016,VIGuys, 4.0  ,Rated for 3+,Puzzle,Install,4.1,6964, 1000000 ,
Open slide puzzle (free),13 January 2014,J.M. López, 1.6  ,Rated for 3+,Puzzle,Install,4.5,2, 500 ,
Konfigurasi Ubuntu Server,12 July 2016,Yu_d'h_console, 1.0  ,Rated for 3+,News & Magazines,Install,5.0,1, 10 ,
JN Alerts,3 January 2016,Hause, 1.2.7  ,Rated for 3+,Entertainment,Install,4.0,128, 10000 ,
Maromba Prime,12 December 2015,Hause, 1.1.2  ,Rated for 3+,Health & Fitness,Install,5.0,8, 100 ,
TarefaZ - CRUD app for study,8 November 2015,Hause, 1.2  ,Rated for 3+,Education,Install,5.0,2, 10 ,
33 Seconds,3 January 2016,Hause, 1.0.6  ,Rated for 3+,Casual,Install,4.8,28, 100 ,
New Zealand News,30 September 2015,WMCS, 2.0  ,Rated for 3+,News & Magazines,Install,5.0,1, 100 ,
Newspapers of New Zealand,2 August 2016,Newspapers Apps, 1.7.1  ,Rated for 3+,News & Magazines,Install,4.5,6, 1000 ,
Zombie Hunter-Sniper City 3D,20 December 2015,AngryMuzzle, 1.1  ,Rated for 12+,Action,Install,3.7,93, 10000 ,
Bus Rush,4 January 2017,Play365,,Rated for 3+,Action,Install,4.0,584639, 50000000 ,Top Developer
Modern Sniper,10 April 2016,Candy Mobile, 1.10  ,Rated for 16+,Action,Install,4.2,936506, 50000000 ,
Special Strike,28 November 2016,special-strike.com, 2.2  ,Rated for 16+,Action,Install,4.0,6069, 500000 ,
SWAT Killer,29 August 2016,BroadcastFarer, 1.6.1  ,Rated for 12+,Action,Install,3.6,10688, 1000000 ,
Clarks Gloforms,19 September 2016,Clarks International, 1.5  ,Rated for 3+,Arcade,Install,3.8,202, 10000 ,
Choricito,11 August 2016,DiaySi, 1.3  ,Rated for 3+,Arcade,Install,4.4,1243, 10000 ,
Argentina Television,8 April 2016,Global TV Schedule, 1.3.1  ,Rated for 3+,Entertainment,Install,2.8,344, 50000 ,
DIRECTV,25 July 2016,DIRECTV LATIN AMERICA LLC, 1.5  ,Rated for 3+,Entertainment,Install,3.7,1348, 100000 ,
Facemania,26 May 2014,FDG Entertainment GmbH & Co.KG, 1.1.0  ,Rated for 3+,Trivia,Install,3.8,1694, 50000 ,Top Developer
Blosics HD FREE,27 February 2013,FDG Entertainment GmbH & Co.KG, 1.0.7  ,Rated for 3+,Casual,Install,4.4,22260, 1000000 ,Top Developer
Across Age DX,9 January 2015,FDG Entertainment GmbH & Co.KG, 1.1.0  ,Rated for 12+,Role Playing,Install,3.8,5746, 100000 ,Top Developer
Chicken Raid FREE,19 November 2014,FDG Entertainment GmbH & Co.KG, 1.0  ,Rated for 3+,Casual,Install,4.1,3278, 100000 ,Top Developer
Worm Plex,21 November 2014,Perun Labs, 1.09  ,Rated for 3+,Puzzle,Install,4.3,717, 10000 ,
SquarO,15 August 2013,Tristan SALAUN, 1.0.5  ,Rated for 3+,Puzzle,Install,3.9,123, 5000 ,
3D PENTA,4 January 2017,PENTACUBES, 1.0  ,Rated for 3+,Puzzle,Install,3.0,2, 100 ,
Bubble Popping,25 August 2015,galaticdroids, 1.3  ,Rated for 3+,Casual,Install,3.8,16, 1000 ,
Corrida ENEM,6 November 2016,Meow Game Studio, 1.0  ,Rated for 3+,Casual,Install,5.0,6, 50 ,
Newspapers of Pakistan,2 August 2016,Newspapers Apps, 1.7.1  ,Rated for 3+,News & Magazines,Install,4.2,17, 1000 ,
Newspapers of UAE,3 August 2016,Newspapers Apps, 1.7.1  ,Rated for 3+,News & Magazines,Install,4.9,9, 1000 ,
Auto News,26 July 2016,Newspapers Apps, 1.8  ,Rated for 3+,Auto & Vehicles,Install,4.3,18, 1000 ,
Tap Tap Glider,13 August 2012,Candy Mobile, 1.4.1  ,Rated for 3+,Casual,Install,3.9,18257, 5000000 ,
Zombie Escape,27 January 2014,Candy Mobile, 1.2.2  ,Rated for 12+,Adventure,Install,3.9,151898, 5000000 ,
Bubble Shooter,4 January 2017,Candy Mobile, 1.2  ,Rated for 3+,Casual,Install,4.4,65, 5000 ,
Clumsy Bird,19 March 2014,Candy Mobile, 1.6  ,Rated for 3+,Arcade,Install,3.8,666194, 10000000 ,
Flashlight Free,7 December 2016,Play365, 1.0.8  ,Rated for 3+,Tools,Install,4.0,68003, 10000000 ,Top Developer
3D Billiards Pool 8 Ball Pro,13 May 2016,Play365,,Rated for 12+,Simulation,Install,3.9,10667, 1000000 ,Top Developer
Race the Traffic Nitro,6 April 2016,Play365,,Rated for 16+,Racing,Install,3.9,69258, 5000000 ,Top Developer
Prize Claw 2,2 December 2016,Game Circus LLC,  Varies with d,Rated for 3+,Arcade,Install,3.9,173871, 10000000 ,Top Developer
Mini Free Games,2 August 2016,Mini Free Games, 3.2.2  ,Rated for 3+,Arcade,Install,4.0,4182, 100000 ,
DIRECTV NOW,4 January 2017,AT&T Services  Inc., 1.0.4.2302  ,Rated for 12+,Entertainment,Install,2.8,2035, 100000 ,
DIRECTV for Tablets,29 December 2016,DIRECTV  LLC, 4.9.305  ,Rated for 12+,Entertainment,Install,3.7,14700, 1000000 ,
Glow Air Hockey,2 September 2016,Play365, 1.0.6  ,Rated for 3+,Sports,Install,3.7,33681, 1000000 ,Top Developer
Chicken Pou,4 October 2016,DROIDSPIRIT, 2.6  ,Rated for 12+,Casual,Install,3.9,1694, 100000 ,
Bubble Breaker,8 July 2016,andream, 4.6  ,Rated for 3+,Puzzle,Install,3.8,19021, 5000000 ,
Les bronzes soundbox,22 February 2014,Tristan SALAUN, 1.0.4  ,Rated for 3+,Entertainment,Install,4.2,222, 10000 ,
Ball Control Space,9 December 2016,Octacube Studios, 1.4.27  ,Rated for 3+,Puzzle,Install,4.8,14, 50 ,
Free Color Block Puzzle Game,17 May 2016,WebGroup Apps, 1.0  ,Rated for 3+,Puzzle,Install,1.0,1, 100 ,
La cité de la peur soundbox,22 February 2014,Tristan SALAUN, 1.0.4  ,Unrated,Entertainment,Install,4.4,388, 10000 ,
Atrasados do Enem,31 October 2015,Bitllab Technology, 1.4  ,Rated for 3+,Casual,Install,3.7,30, 500 ,
SpaceBit Wars,26 July 2016,Meow Game Studio, 1.1.2  ,Rated for 3+,Action,Install,5.0,16, 50 ,
Jetpack Cat,28 December 2016,Meow Game Studio, 1.0.0  ,Rated for 3+,Casual,Install,5.0,17, 100 ,
Racing Race 2016,4 April 2016,Neon Games, 1.1  ,Rated for 3+,Racing,Install,3.9,11571, 1000000 ,
High Speed Race: Drift & Drag,15 November 2016,ThunderBull Entertainment,,Rated for 3+,Racing,Install,4.2,185897, 10000000 ,
Color Match Ball Jump,24 February 2016,Vair Games, 1.1  ,Rated for 3+,Simulation,Install,3.4,24, 1000 ,
Pocket ball hologram simulator,6 November 2016,appelsin, 1.3  ,Rated for 12+,Simulation,Install,2.5,5001, 1000000 ,
Zombie Killer: Car Derby,27 October 2016,Clans, 1.0  ,Rated for 12+,Simulation,Install,3.9,12, 1000 ,
Plague Inc.,28 November 2016,Miniclip.com,  Varies with d,Rated for 7+,Simulation,Install,4.5,2512984, 50000000 ,Top Developer
Real Retro Games,18 October 2016,NOMOC, 2.0  ,Rated for 3+,Arcade,Install,4.3,38691, 1000000 ,
Wrecking Ball Demolition Crane,27 May 2016,Kick Time Studios, 1.0.2  ,Rated for 3+,Simulation,Install,3.3,2889, 500000 ,
Hockey Stars,20 October 2016,Miniclip.com, 1.4.2  ,Rated for 3+,Sports,Install,4.2,44638, 1000000 ,Top Developer
Hockey Showdown,2 June 2016,Naquatic LLC, 1.8.1  ,Rated for 3+,Sports,Install,4.1,24421, 1000000 ,Top Developer
100's of Buttons and Sounds,6 June 2016,Toneaphone  LLC,,Rated for 7+,Entertainment,Install,4.1,30232, 1000000 ,
Stickman Ice Hockey,3 November 2015,Djinnworks GmbH, 1.3  ,Rated for 3+,Sports,Install,4.1,120066, 5000000 ,Top Developer
Instant Buttons Soundboard,6 July 2016,dankapps, 2.3.7  ,Rated for 3+,Entertainment,Install,3.6,644, 100000 ,
Camping Soundbox,19 May 2016,Wiregapps, 1.0.0  ,Rated for 3+,Entertainment,Install,3.7,3, 1000 ,
Block Puzzle Game,18 May 2016,BAZOOKA, 1.3  ,Rated for 3+,Puzzle,Install,3.9,238, 50000 ,
Space Safari - shoot 'em up,28 October 2014,Backstream, 1.42  ,Rated for 7+,Action,Install,4.3,249, 5000 ,
Pool Billiards Pro 8 Ball Game,17 September 2015,ThunderBull Entertainment,,Rated for 3+,Sports,Install,4.0,16853, 1000000 ,
Real Need for Racing Speed Car,3 October 2016,ThunderBull Entertainment,,Rated for 3+,Racing,Install,3.9,35352, 1000000 ,
Real Car Speed: Racing Need 14,21 September 2015,ThunderBull Entertainment,,Rated for 3+,Racing,Install,3.9,153258, 10000000 ,
Dragon Mania Legends,12 December 2016,Gameloft, 2.6.0q  ,Rated for 12+,Simulation,Install,4.5,1138848, 10000000 ,Top Developer
Hologram 3D Simulator Prank,27 January 2016,SmartDroid Tech, 2.2  ,Rated for 3+,Simulation,Install,3.1,10980, 1000000 ,
2048 X  two  zero  four  eight,1 May 2015,X-Apps & X-Games, 1.0.0  ,Rated for 3+,Board,Install,3.8,98, 10000 ,
Bowmasters,19 December 2016,Miniclip.com,,Rated for 12+,Action,Install,4.6,93339, 1000000 ,Top Developer
Extreme Skater,21 July 2015,Miniclip.com, 1.0.7  ,Rated for 3+,Sports,Install,4.2,175567, 5000000 ,Top Developer
F18 Army Fighter Jet Attack,12 July 2016,Kick Time Studios, 1.0.2  ,Rated for 16+,Simulation,Install,3.8,9185, 1000000 ,
Doubleside Mahjong Cleopatra 2,17 May 2016,NOMOC, 1.0  ,Rated for 3+,Board,Install,4.3,212, 10000 ,
Rooftop Real Gangster Mad City,17 June 2016,Kick Time Studios, 1.0.2  ,Rated for 16+,Action,Install,3.6,1271, 100000 ,
City Ninja Assassin Warrior 3D,24 May 2016,Kick Time Studios, 1.0.6  ,Rated for 16+,Action,Install,3.8,12405, 1000000 ,
NY Police Truck Criminal Case,10 August 2016,Kick Time Studios, 1.0  ,Rated for 16+,Action,Install,3.9,2219, 100000 ,
Speed Cars: Real Racer Need 3D,20 October 2016,ThunderBull Entertainment,,Rated for 3+,RacingAction & Adventure,Install,4.1,38566, 1000000 ,
Stickman Soccer,2 November 2015,Djinnworks GmbH, 2.8  ,Rated for 3+,Sports,Install,4.1,459432, 10000000 ,Top Developer
Pin Hockey - Ice Arena,16 November 2016,Zeeppo, 1.2  ,Rated for 3+,Sports,Install,4.3,5249, 100000 ,Top Developer
Stickman Downhill,4 November 2015,Djinnworks GmbH, 3.1  ,Rated for 3+,Racing,Install,4.2,209731, 5000000 ,Top Developer
Stickman Roof Runner,16 November 2015,Djinnworks GmbH, 1.4  ,Rated for 3+,Action,Install,3.8,51172, 1000000 ,Top Developer
Stickman Downhill Motocross,1 June 2016,Djinnworks GmbH, 2.2  ,Rated for 3+,Racing,Install,4.1,265917, 5000000 ,Top Developer
Guide for Watch_Dogs,23 December 2015,Wiregapps, 1.0.2  ,Rated for 3+,Entertainment,Install,3.3,290, 10000 ,
Guide for The Sims Freeplay,13 November 2015,Wiregapps, 1.0.0  ,Rated for 3+,Entertainment,Install,2.5,45, 1000 ,
Guide Picture Quiz Logo Answer,13 April 2016,Wiregapps, 1.0.0  ,Rated for 3+,Lifestyle,Install,5.0,2, 100 ,
Solitaire Zen,9 March 2014,Naquatic LLC, 1.1  ,Rated for 3+,Card,Install,3.4,910, 50000 ,Top Developer
Line Runner,16 November 2015,Djinnworks GmbH, 4.3  ,Rated for 3+,Arcade,Install,3.8,107424, 10000000 ,Top Developer
Jelly Blast: Match 3 Puzzle,9 August 2016,BAZOOKA, 1.3  ,Rated for 3+,Puzzle,Install,4.4,37, 1000 ,
Clever Blocks Casual,10 May 2016,BAZOOKA, 1.0  ,Rated for 3+,Puzzle,Install,4.0,13, 1000 ,
Ninja Adventure,23 May 2016,BAZOOKA, 1.0  ,Rated for 3+,Arcade,Install,4.5,4, 1000 ,
Bubble Shooter,1 November 2016,BAZOOKA,,Rated for 3+,Puzzle,Install,3.7,99, 10000 ,
Gold Miner Classic,6 December 2016,BAZOOKA, 1.1  ,Rated for 3+,Puzzle,Install,4.8,868, 10000 ,
Block 7 - Hexa Puzzle,6 September 2016,BAZOOKA, 1.3  ,Rated for 3+,Puzzle,Install,4.0,82, 10000 ,
Jewel Pop,6 September 2016,BAZOOKA, 1.2  ,Rated for 3+,Puzzle,Install,3.9,325, 50000 ,
Brick Game,2 November 2016,BAZOOKA, 1.1  ,Rated for 3+,Puzzle,Install,4.1,211, 50000 ,
Digimer Skate Surf,12 August 2014,Zeeppo, 1.0  ,Rated for 3+,Casual,Install,3.5,147, 10000 ,Top Developer
Ace Racer - Shooting Racing,18 August 2016,Zeeppo, 1.1  ,Rated for 3+,Racing,Install,3.9,968, 50000 ,Top Developer
Superstar Pin Soccer,3 August 2016,Zeeppo, 1.3  ,Rated for 3+,Sports,Install,4.3,12100, 100000 ,Top Developer
Head Soccer La Liga 2017,2 December 2016,Liga de Fútbol Profesional,  Varies with d,Rated for 3+,Sports,Install,4.4,591184, 10000000 ,Top Developer
Blocky Hockey - Ice Runner,14 November 2016,Full Fat, 1.3.222  ,Rated for 12+,Sports,Install,4.4,2209, 100000 ,Top Developer
Water Boy,17 August 2016,Zeeppo, 1.1  ,Rated for 3+,Casual,Install,3.6,1692, 100000 ,Top Developer
Ninja Prison Break Fighting 3D,17 May 2016,Trigger Team, 1.0  ,Rated for 16+,Action,Install,3.8,1432, 100000 ,
Ultimate Football,6 December 2016,Mouse Games, 1.1.6  ,Rated for 3+,Sports,Install,4.0,490444, 10000000 ,
Score! Hero,2 December 2016,First Touch, 1.41  ,Rated for 3+,Sports,Install,4.6,3359978, 50000000 ,Top Developer
World Football League,13 May 2016,mobirix, 1.8.2  ,Rated for 3+,Sports,Install,4.2,311962, 10000000 ,Top Developer
Dream League Soccer,14 October 2016,First Touch, 3.09  ,Rated for 3+,Sports,Install,4.5,4160609, 50000000 ,Top Developer
Ninja,27 November 2015,ninja mahjong, 1.5  ,Unrated,Arcade,Install,4.0,258, 10000 ,
Subway ninja run,23 July 2015,MUDDY, 1.00  ,Rated for 12+,Arcade,Install,3.8,2582, 500000 ,
Ultimate Ninja Run Game,16 May 2014,Apps4Everyone, 2.5  ,Rated for 3+,Arcade,Install,3.8,12860, 500000 ,
Rock Life - Guitar Legend,1 August 2016,Zeeppo, 2.8  ,Rated for 3+,Music,Install,4.1,137068, 5000000 ,Top Developer
Puzzle Games for Children,6 March 2016,Puzzles and MatchUp Games, 2.3.1  ,Rated for 3+,Puzzle,Install,3.6,10858, 1000000 ,
Zombie Slicer Ninja Craft,28 November 2016,Zero Flag, 1.1.0  ,Rated for 12+,Arcade,Install,3.7,640, 100000 ,
Shopping Mall Girl,7 November 2016,Coco Play By TabTale, 1.8.0  ,Rated for 3+,Casual,Install,4.2,132891, 5000000 ,Top Developer
La Quiniela en vivo - Oficial,1 December 2016,Liga de Fútbol Profesional, 2.0.6  ,Rated for 12+,Sports,Install,3.5,1801, 100000 ,Top Developer
La Liga - Official App,9 November 2016,Liga de Fútbol Profesional, 1.0.7  ,Rated for 3+,Sports,Install,,, 1000 ,Top Developer
Boy - Subway Surf Run 3d,26 December 2016,Game Koil Subway, 1.1  ,Rated for 3+,Casual,Install,3.9,278, 10000 ,
Cars coloring games for kids,25 October 2016,2bros - games for kids, 1.3.7  ,Rated for 3+,CasualCreativity,Install,4.0,8749, 1000000 ,
Madagascar Surf n' Slides Free,14 December 2016,Knowledge Adventure  Inc., 1.0.1  ,Rated for 3+,Casual,Install,3.8,47825, 5000000 ,
Surprise Eggs - Kids Game,5 October 2016,Funny Kids World, 2.0.1  ,Rated for 3+,CasualPretend play,Install,3.7,8330, 1000000 ,
Air Battle: World War,21 December 2016,mobirix, 1.0.14  ,Rated for 12+,Action,Install,4.1,46434, 1000000 ,Top Developer
Connect King,30 November 2016,mobirix, 16.0  ,Rated for 3+,Puzzle,Install,4.3,12355, 1000000 ,Top Developer
Google Santa Tracker,15 December 2016,Google Inc.,,Rated for 3+,CasualAction & Adventure,Install,4.2,61265, 1000000 ,Top Developer
FIFA 17 Companion,7 December 2016,ELECTRONIC ARTS,,Rated for 3+,Sports,Install,3.9,100176, 5000000 ,Top Developer
Moving Ball Puzzle,15 December 2016,mobirix, 1.03  ,Rated for 3+,Puzzle,Install,4.3,477, 10000 ,Top Developer
Marble King,4 January 2017,mobirix, 1.0.9  ,Rated for 3+,Puzzle,Install,4.2,8938, 500000 ,Top Developer
Grow the frozen Christmas snow,12 December 2015,Zero Flag, 1.0.0  ,Rated for 3+,Arcade,Install,4.3,3, 50 ,
Jigsaw Puzzle World,30 November 2016,mobirix, 2016.11.25  ,Rated for 3+,Puzzle,Install,4.3,1071, 100000 ,Top Developer
Pucca Fruits,14 November 2016,mobirix, 1.1.3  ,Rated for 3+,Puzzle,Install,4.3,218, 10000 ,Top Developer
Pop The Sub,5 November 2015,Zero Flag, 1.0.0  ,Rated for 16+,Arcade,Install,3.0,12, 1000 ,
Santa Surfer Adventure,27 October 2015,GameiMax, 1.1.6  ,Rated for 3+,Casual,Install,3.7,7811, 500000 ,
Dead Bait: Shark VS Zombie,24 May 2016,Zero Flag, 1.0  ,Rated for 12+,Arcade,Install,4.2,6, 500 ,
